feature,x,score
college_enrollment_15km,92225.5,0.32065
college_enrollment_15km,94157.0,0.32491
college_enrollment_15km,97014.0,0.32422
college_enrollment_15km,97429.0,0.28565
college_enrollment_15km,97606.5,0.26963
college_enrollment_15km,98930.0,0.26959
college_enrollment_15km,99495.0,0.27264
college_enrollment_15km,99618.0,0.27255
college_enrollment_15km,102120.0,0.27372
college_enrollment_15km,103491.5,0.27631
college_enrollment_15km,107199.0,0.27612
college_enrollment_15km,114646.5,0.2767
college_enrollment_15km,118506.0,0.27668
college_enrollment_15km,124416.0,0.27625
college_enrollment_15km,131122.0,0.27723
college_enrollment_15km,134041.0,0.28023
college_enrollment_15km,139193.5,0.25918
college_enrollment_15km,143988.5,0.26333
college_enrollment_15km,146508.5,0.26962
college_enrollment_15km,150894.5,0.27378
college_enrollment_15km,156188.5,0.27844
college_enrollment_15km,158038.0,0.28393
college_enrollment_15km,158694.5,0.292
college_enrollment_15km,161302.5,0.30205
college_enrollment_15km,165607.5,0.31233
college_enrollment_15km,171965.0,0.32227
college_enrollment_15km,187657.5,0.33301
college_enrollment_15km,201470.5,0.34001
college_enrollment_15km,207989.0,0.34606
college_enrollment_15km,236105.5,0.35179
college_enrollment_15km,241568.0,0.35496
college_enrollment_15km,249721.5,0.3468
college_enrollment_15km,259170.0,0.28259
overseas_visitors_thousands,-inf,-0.0
