interaction,x,y,score
pct_rail_commute & dest_metro_pop_weighted_sum,7,40,0.02343
pct_rail_commute & dest_metro_pop_weighted_sum,7,41,-0.06908
pct_rail_commute & dest_metro_pop_weighted_sum,7,42,-0.07835
pct_rail_commute & dest_metro_pop_weighted_sum,7,43,-0.07896
pct_rail_commute & dest_metro_pop_weighted_sum,7,44,-0.07967
pct_rail_commute & dest_metro_pop_weighted_sum,7,45,-0.07986
pct_rail_commute & dest_metro_pop_weighted_sum,7,46,-0.08038
pct_rail_commute & dest_metro_pop_weighted_sum,7,47,-0.08093
pct_rail_commute & dest_metro_pop_weighted_sum,7,48,-0.0817
pct_rail_commute & dest_metro_pop_weighted_sum,7,49,-0.0604
pct_rail_commute & dest_metro_pop_weighted_sum,7,50,-0.06012
pct_rail_commute & dest_metro_pop_weighted_sum,7,51,-0.05579
pct_rail_commute & dest_metro_pop_weighted_sum,7,52,-0.05591
pct_rail_commute & dest_metro_pop_weighted_sum,7,53,-0.05601
pct_rail_commute & dest_metro_pop_weighted_sum,7,54,-0.05632
pct_rail_commute & dest_metro_pop_weighted_sum,7,55,-0.0624
pct_rail_commute & dest_metro_pop_weighted_sum,7,56,-0.07697
pct_rail_commute & dest_metro_pop_weighted_sum,7,57,-0.077
pct_rail_commute & dest_metro_pop_weighted_sum,7,58,-0.06928
pct_rail_commute & dest_metro_pop_weighted_sum,7,59,-0.06851
pct_rail_commute & dest_metro_pop_weighted_sum,7,60,-0.06961
pct_rail_commute & dest_metro_pop_weighted_sum,7,61,-0.06734
pct_rail_commute & dest_metro_pop_weighted_sum,8,0,0.02205
pct_rail_commute & dest_metro_pop_weighted_sum,8,1,0.02417
pct_rail_commute & dest_metro_pop_weighted_sum,8,2,0.04718
pct_rail_commute & dest_metro_pop_weighted_sum,8,3,0.04719
pct_rail_commute & dest_metro_pop_weighted_sum,8,4,0.04616
pct_rail_commute & dest_metro_pop_weighted_sum,8,5,0.04527
pct_rail_commute & dest_metro_pop_weighted_sum,8,6,0.0454
pct_rail_commute & dest_metro_pop_weighted_sum,8,7,0.045
pct_rail_commute & dest_metro_pop_weighted_sum,8,8,0.04313
pct_rail_commute & dest_metro_pop_weighted_sum,8,9,0.0421
pct_rail_commute & dest_metro_pop_weighted_sum,8,10,0.04179
pct_rail_commute & dest_metro_pop_weighted_sum,8,11,0.04164
pct_rail_commute & dest_metro_pop_weighted_sum,8,12,0.03957
pct_rail_commute & dest_metro_pop_weighted_sum,8,13,0.03718
pct_rail_commute & dest_metro_pop_weighted_sum,8,14,0.03641
pct_rail_commute & dest_metro_pop_weighted_sum,8,15,0.0358
pct_rail_commute & dest_metro_pop_weighted_sum,8,16,0.03532
pct_rail_commute & dest_metro_pop_weighted_sum,8,17,0.03461
pct_rail_commute & dest_metro_pop_weighted_sum,8,18,0.03382
pct_rail_commute & dest_metro_pop_weighted_sum,8,19,0.03356
pct_rail_commute & dest_metro_pop_weighted_sum,8,20,0.03273
pct_rail_commute & dest_metro_pop_weighted_sum,8,21,0.03183
pct_rail_commute & dest_metro_pop_weighted_sum,8,22,0.03157
pct_rail_commute & dest_metro_pop_weighted_sum,8,23,0.03058
pct_rail_commute & dest_metro_pop_weighted_sum,8,24,0.02995
pct_rail_commute & dest_metro_pop_weighted_sum,8,25,0.02921
pct_rail_commute & dest_metro_pop_weighted_sum,8,26,0.02872
pct_rail_commute & dest_metro_pop_weighted_sum,8,27,0.02857
pct_rail_commute & dest_metro_pop_weighted_sum,8,28,0.02785
pct_rail_commute & dest_metro_pop_weighted_sum,8,29,0.02734
pct_rail_commute & dest_metro_pop_weighted_sum,8,30,0.02647
pct_rail_commute & dest_metro_pop_weighted_sum,8,31,0.02557
pct_rail_commute & dest_metro_pop_weighted_sum,8,32,0.02488
pct_rail_commute & dest_metro_pop_weighted_sum,8,33,0.0242
pct_rail_commute & dest_metro_pop_weighted_sum,8,34,0.02362
pct_rail_commute & dest_metro_pop_weighted_sum,8,35,0.02061
pct_rail_commute & dest_metro_pop_weighted_sum,8,36,0.01993
pct_rail_commute & dest_metro_pop_weighted_sum,8,37,0.01927
pct_rail_commute & dest_metro_pop_weighted_sum,8,38,0.019
pct_rail_commute & dest_metro_pop_weighted_sum,8,39,0.02347
pct_rail_commute & dest_metro_pop_weighted_sum,8,40,0.02295
pct_rail_commute & dest_metro_pop_weighted_sum,8,41,-0.06949
pct_rail_commute & dest_metro_pop_weighted_sum,8,42,-0.07875
pct_rail_commute & dest_metro_pop_weighted_sum,8,43,-0.07935
pct_rail_commute & dest_metro_pop_weighted_sum,8,44,-0.08001
pct_rail_commute & dest_metro_pop_weighted_sum,8,45,-0.08019
pct_rail_commute & dest_metro_pop_weighted_sum,8,46,-0.08071
pct_rail_commute & dest_metro_pop_weighted_sum,8,47,-0.08127
pct_rail_commute & dest_metro_pop_weighted_sum,8,48,-0.08204
pct_rail_commute & dest_metro_pop_weighted_sum,8,49,-0.06041
pct_rail_commute & dest_metro_pop_weighted_sum,8,50,-0.06014
pct_rail_commute & dest_metro_pop_weighted_sum,8,51,-0.05581
pct_rail_commute & dest_metro_pop_weighted_sum,8,52,-0.05593
pct_rail_commute & dest_metro_pop_weighted_sum,8,53,-0.05603
pct_rail_commute & dest_metro_pop_weighted_sum,8,54,-0.05633
pct_rail_commute & dest_metro_pop_weighted_sum,8,55,-0.06283
pct_rail_commute & dest_metro_pop_weighted_sum,8,56,-0.07754
pct_rail_commute & dest_metro_pop_weighted_sum,8,57,-0.07757
pct_rail_commute & dest_metro_pop_weighted_sum,8,58,-0.06985
pct_rail_commute & dest_metro_pop_weighted_sum,8,59,-0.06908
pct_rail_commute & dest_metro_pop_weighted_sum,8,60,-0.07018
pct_rail_commute & dest_metro_pop_weighted_sum,8,61,-0.06791
pct_rail_commute & dest_metro_pop_weighted_sum,9,0,0.02018
pct_rail_commute & dest_metro_pop_weighted_sum,9,1,0.0223
pct_rail_commute & dest_metro_pop_weighted_sum,9,2,0.04532
pct_rail_commute & dest_metro_pop_weighted_sum,9,3,0.04532
pct_rail_commute & dest_metro_pop_weighted_sum,9,4,0.0443
pct_rail_commute & dest_metro_pop_weighted_sum,9,5,0.04349
pct_rail_commute & dest_metro_pop_weighted_sum,9,6,0.04361
pct_rail_commute & dest_metro_pop_weighted_sum,9,7,0.04335
pct_rail_commute & dest_metro_pop_weighted_sum,9,8,0.04147
pct_rail_commute & dest_metro_pop_weighted_sum,9,9,0.04045
pct_rail_commute & dest_metro_pop_weighted_sum,9,10,0.04047
pct_rail_commute & dest_metro_pop_weighted_sum,9,11,0.04042
pct_rail_commute & dest_metro_pop_weighted_sum,9,12,0.03857
pct_rail_commute & dest_metro_pop_weighted_sum,9,13,0.03617
pct_rail_commute & dest_metro_pop_weighted_sum,9,14,0.03561
pct_rail_commute & dest_metro_pop_weighted_sum,9,15,0.035
pct_rail_commute & dest_metro_pop_weighted_sum,9,16,0.03453
pct_rail_commute & dest_metro_pop_weighted_sum,9,17,0.03398
pct_rail_commute & dest_metro_pop_weighted_sum,9,18,0.03319
pct_rail_commute & dest_metro_pop_weighted_sum,9,19,0.03292
pct_rail_commute & dest_metro_pop_weighted_sum,9,20,0.03209
pct_rail_commute & dest_metro_pop_weighted_sum,9,21,0.0312
pct_rail_commute & dest_metro_pop_weighted_sum,9,22,0.03094
pct_rail_commute & dest_metro_pop_weighted_sum,9,23,0.02995
pct_rail_commute & dest_metro_pop_weighted_sum,9,24,0.02931
pct_rail_commute & dest_metro_pop_weighted_sum,9,25,0.02863
pct_rail_commute & dest_metro_pop_weighted_sum,9,26,0.02813
pct_rail_commute & dest_metro_pop_weighted_sum,9,27,0.02799
pct_rail_commute & dest_metro_pop_weighted_sum,9,28,0.02727
pct_rail_commute & dest_metro_pop_weighted_sum,9,29,0.02675
pct_rail_commute & dest_metro_pop_weighted_sum,9,30,0.02589
pct_rail_commute & dest_metro_pop_weighted_sum,9,31,0.02498
pct_rail_commute & dest_metro_pop_weighted_sum,9,32,0.0243
pct_rail_commute & dest_metro_pop_weighted_sum,9,33,0.02361
pct_rail_commute & dest_metro_pop_weighted_sum,9,34,0.02304
pct_rail_commute & dest_metro_pop_weighted_sum,9,35,0.02018
pct_rail_commute & dest_metro_pop_weighted_sum,9,36,0.01949
pct_rail_commute & dest_metro_pop_weighted_sum,9,37,0.01914
pct_rail_commute & dest_metro_pop_weighted_sum,9,38,0.01887
pct_rail_commute & dest_metro_pop_weighted_sum,9,39,0.02334
pct_rail_commute & dest_metro_pop_weighted_sum,9,40,0.02282
pct_rail_commute & dest_metro_pop_weighted_sum,9,41,-0.06962
pct_rail_commute & dest_metro_pop_weighted_sum,9,42,-0.07888
pct_rail_commute & dest_metro_pop_weighted_sum,9,43,-0.07948
pct_rail_commute & dest_metro_pop_weighted_sum,9,44,-0.08014
pct_rail_commute & dest_metro_pop_weighted_sum,9,45,-0.08032
pct_rail_commute & dest_metro_pop_weighted_sum,9,46,-0.08066
pct_rail_commute & dest_metro_pop_weighted_sum,9,47,-0.08122
pct_rail_commute & dest_metro_pop_weighted_sum,9,48,-0.08198
pct_rail_commute & dest_metro_pop_weighted_sum,9,49,-0.0602
pct_rail_commute & dest_metro_pop_weighted_sum,9,50,-0.05986
pct_rail_commute & dest_metro_pop_weighted_sum,9,51,-0.05551
pct_rail_commute & dest_metro_pop_weighted_sum,9,52,-0.05562
pct_rail_commute & dest_metro_pop_weighted_sum,9,53,-0.05571
pct_rail_commute & dest_metro_pop_weighted_sum,9,54,-0.05602
pct_rail_commute & dest_metro_pop_weighted_sum,9,55,-0.06252
pct_rail_commute & dest_metro_pop_weighted_sum,9,56,-0.07723
pct_rail_commute & dest_metro_pop_weighted_sum,9,57,-0.07729
pct_rail_commute & dest_metro_pop_weighted_sum,9,58,-0.06977
pct_rail_commute & dest_metro_pop_weighted_sum,9,59,-0.069
pct_rail_commute & dest_metro_pop_weighted_sum,9,60,-0.07009
pct_rail_commute & dest_metro_pop_weighted_sum,9,61,-0.06782
pct_rail_commute & dest_metro_pop_weighted_sum,10,0,0.01805
pct_rail_commute & dest_metro_pop_weighted_sum,10,1,0.01998
pct_rail_commute & dest_metro_pop_weighted_sum,10,2,0.04314
pct_rail_commute & dest_metro_pop_weighted_sum,10,3,0.04315
pct_rail_commute & dest_metro_pop_weighted_sum,10,4,0.04229
pct_rail_commute & dest_metro_pop_weighted_sum,10,5,0.04148
pct_rail_commute & dest_metro_pop_weighted_sum,10,6,0.04183
pct_rail_commute & dest_metro_pop_weighted_sum,10,7,0.04157
pct_rail_commute & dest_metro_pop_weighted_sum,10,8,0.04008
pct_rail_commute & dest_metro_pop_weighted_sum,10,9,0.03905
pct_rail_commute & dest_metro_pop_weighted_sum,10,10,0.03917
pct_rail_commute & dest_metro_pop_weighted_sum,10,11,0.03912
pct_rail_commute & dest_metro_pop_weighted_sum,10,12,0.03727
pct_rail_commute & dest_metro_pop_weighted_sum,10,13,0.03487
pct_rail_commute & dest_metro_pop_weighted_sum,10,14,0.03431
pct_rail_commute & dest_metro_pop_weighted_sum,10,15,0.0337
pct_rail_commute & dest_metro_pop_weighted_sum,10,16,0.03336
pct_rail_commute & dest_metro_pop_weighted_sum,10,17,0.03281
pct_rail_commute & dest_metro_pop_weighted_sum,10,18,0.03218
pct_rail_commute & dest_metro_pop_weighted_sum,10,19,0.03192
pct_rail_commute & dest_metro_pop_weighted_sum,10,20,0.03136
pct_rail_commute & dest_metro_pop_weighted_sum,10,21,0.03048
pct_rail_commute & dest_metro_pop_weighted_sum,10,22,0.03022
pct_rail_commute & dest_metro_pop_weighted_sum,10,23,0.02944
pct_rail_commute & dest_metro_pop_weighted_sum,10,24,0.02881
pct_rail_commute & dest_metro_pop_weighted_sum,10,25,0.02812
pct_rail_commute & dest_metro_pop_weighted_sum,10,26,0.02763
pct_rail_commute & dest_metro_pop_weighted_sum,10,27,0.02771
pct_rail_commute & dest_metro_pop_weighted_sum,10,28,0.02698
pct_rail_commute & dest_metro_pop_weighted_sum,10,29,0.02647
pct_rail_commute & dest_metro_pop_weighted_sum,10,30,0.0256
pct_rail_commute & dest_metro_pop_weighted_sum,10,31,0.0247
pct_rail_commute & dest_metro_pop_weighted_sum,10,32,0.02401
pct_rail_commute & dest_metro_pop_weighted_sum,10,33,0.02333
pct_rail_commute & dest_metro_pop_weighted_sum,10,34,0.02275
pct_rail_commute & dest_metro_pop_weighted_sum,10,35,0.01989
pct_rail_commute & dest_metro_pop_weighted_sum,10,36,0.01921
pct_rail_commute & dest_metro_pop_weighted_sum,10,37,0.01892
pct_rail_commute & dest_metro_pop_weighted_sum,10,38,0.01865
pct_rail_commute & dest_metro_pop_weighted_sum,10,39,0.02312
pct_rail_commute & dest_metro_pop_weighted_sum,10,40,0.0226
pct_rail_commute & dest_metro_pop_weighted_sum,10,41,-0.0696
pct_rail_commute & dest_metro_pop_weighted_sum,10,42,-0.07868
pct_rail_commute & dest_metro_pop_weighted_sum,10,43,-0.07928
pct_rail_commute & dest_metro_pop_weighted_sum,10,44,-0.07975
pct_rail_commute & dest_metro_pop_weighted_sum,10,45,-0.07992
pct_rail_commute & dest_metro_pop_weighted_sum,10,46,-0.08026
pct_rail_commute & dest_metro_pop_weighted_sum,10,47,-0.08081
pct_rail_commute & dest_metro_pop_weighted_sum,10,48,-0.08158
pct_rail_commute & dest_metro_pop_weighted_sum,10,49,-0.0598
pct_rail_commute & dest_metro_pop_weighted_sum,10,50,-0.05946
pct_rail_commute & dest_metro_pop_weighted_sum,10,51,-0.05511
pct_rail_commute & dest_metro_pop_weighted_sum,10,52,-0.05522
pct_rail_commute & dest_metro_pop_weighted_sum,10,53,-0.05531
pct_rail_commute & dest_metro_pop_weighted_sum,10,54,-0.05561
pct_rail_commute & dest_metro_pop_weighted_sum,10,55,-0.06213
pct_rail_commute & dest_metro_pop_weighted_sum,10,56,-0.07688
pct_rail_commute & dest_metro_pop_weighted_sum,10,57,-0.07703
pct_rail_commute & dest_metro_pop_weighted_sum,10,58,-0.06957
pct_rail_commute & dest_metro_pop_weighted_sum,10,59,-0.06879
pct_rail_commute & dest_metro_pop_weighted_sum,10,60,-0.06989
pct_rail_commute & dest_metro_pop_weighted_sum,10,61,-0.06762
pct_rail_commute & dest_metro_pop_weighted_sum,11,0,0.01788
pct_rail_commute & dest_metro_pop_weighted_sum,11,1,0.01982
pct_rail_commute & dest_metro_pop_weighted_sum,11,2,0.04298
pct_rail_commute & dest_metro_pop_weighted_sum,11,3,0.04299
pct_rail_commute & dest_metro_pop_weighted_sum,11,4,0.04235
pct_rail_commute & dest_metro_pop_weighted_sum,11,5,0.04154
pct_rail_commute & dest_metro_pop_weighted_sum,11,6,0.0419
pct_rail_commute & dest_metro_pop_weighted_sum,11,7,0.04164
pct_rail_commute & dest_metro_pop_weighted_sum,11,8,0.04014
pct_rail_commute & dest_metro_pop_weighted_sum,11,9,0.03912
pct_rail_commute & dest_metro_pop_weighted_sum,11,10,0.03924
pct_rail_commute & dest_metro_pop_weighted_sum,11,11,0.03946
pct_rail_commute & dest_metro_pop_weighted_sum,11,12,0.0376
pct_rail_commute & dest_metro_pop_weighted_sum,11,13,0.03534
pct_rail_commute & dest_metro_pop_weighted_sum,11,14,0.03478
pct_rail_commute & dest_metro_pop_weighted_sum,11,15,0.03417
pct_rail_commute & dest_metro_pop_weighted_sum,11,16,0.03383
pct_rail_commute & dest_metro_pop_weighted_sum,11,17,0.03343
pct_rail_commute & dest_metro_pop_weighted_sum,11,18,0.0328
pct_rail_commute & dest_metro_pop_weighted_sum,11,19,0.03254
pct_rail_commute & dest_metro_pop_weighted_sum,11,20,0.03202
pct_rail_commute & dest_metro_pop_weighted_sum,11,21,0.03114
pct_rail_commute & dest_metro_pop_weighted_sum,11,22,0.03088
pct_rail_commute & dest_metro_pop_weighted_sum,11,23,0.03028
pct_rail_commute & dest_metro_pop_weighted_sum,11,24,0.02965
pct_rail_commute & dest_metro_pop_weighted_sum,11,25,0.02897
pct_rail_commute & dest_metro_pop_weighted_sum,11,26,0.02882
pct_rail_commute & dest_metro_pop_weighted_sum,11,27,0.02916
pct_rail_commute & dest_metro_pop_weighted_sum,11,28,0.02859
pct_rail_commute & dest_metro_pop_weighted_sum,11,29,0.02833
pct_rail_commute & dest_metro_pop_weighted_sum,11,30,0.02762
pct_rail_commute & dest_metro_pop_weighted_sum,11,31,0.02677
pct_rail_commute & dest_metro_pop_weighted_sum,11,32,0.02608
pct_rail_commute & dest_metro_pop_weighted_sum,11,33,0.0254
pct_rail_commute & dest_metro_pop_weighted_sum,11,34,0.02482
pct_rail_commute & dest_metro_pop_weighted_sum,11,35,0.02196
pct_rail_commute & dest_metro_pop_weighted_sum,11,36,0.02128
pct_rail_commute & dest_metro_pop_weighted_sum,11,37,0.02104
pct_rail_commute & dest_metro_pop_weighted_sum,11,38,0.02077
pct_rail_commute & dest_metro_pop_weighted_sum,11,39,0.02531
pct_rail_commute & dest_metro_pop_weighted_sum,11,40,0.02479
pct_rail_commute & dest_metro_pop_weighted_sum,11,41,-0.06714
pct_rail_commute & dest_metro_pop_weighted_sum,11,42,-0.07621
pct_rail_commute & dest_metro_pop_weighted_sum,11,43,-0.07682
pct_rail_commute & dest_metro_pop_weighted_sum,11,44,-0.07715
pct_rail_commute & dest_metro_pop_weighted_sum,11,45,-0.07733
pct_rail_commute & dest_metro_pop_weighted_sum,11,46,-0.07739
pct_rail_commute & dest_metro_pop_weighted_sum,11,47,-0.07795
pct_rail_commute & dest_metro_pop_weighted_sum,11,48,-0.07872
pct_rail_commute & dest_metro_pop_weighted_sum,11,49,-0.05693
pct_rail_commute & dest_metro_pop_weighted_sum,11,50,-0.05649
pct_rail_commute & dest_metro_pop_weighted_sum,11,51,-0.05616
pct_rail_commute & dest_metro_pop_weighted_sum,11,52,-0.05627
pct_rail_commute & dest_metro_pop_weighted_sum,11,53,-0.05636
pct_rail_commute & dest_metro_pop_weighted_sum,11,54,-0.05667
pct_rail_commute & dest_metro_pop_weighted_sum,11,55,-0.06571
pct_rail_commute & dest_metro_pop_weighted_sum,11,56,-0.08047
pct_rail_commute & dest_metro_pop_weighted_sum,11,57,-0.08061
pct_rail_commute & dest_metro_pop_weighted_sum,11,58,-0.07315
pct_rail_commute & dest_metro_pop_weighted_sum,11,59,-0.07238
pct_rail_commute & dest_metro_pop_weighted_sum,11,60,-0.07348
pct_rail_commute & dest_metro_pop_weighted_sum,11,61,-0.07121
pct_rail_commute & dest_metro_pop_weighted_sum,12,0,0.01719
pct_rail_commute & dest_metro_pop_weighted_sum,12,1,0.01913
pct_rail_commute & dest_metro_pop_weighted_sum,12,2,0.04229
pct_rail_commute & dest_metro_pop_weighted_sum,12,3,0.04232
pct_rail_commute & dest_metro_pop_weighted_sum,12,4,0.04169
pct_rail_commute & dest_metro_pop_weighted_sum,12,5,0.04088
pct_rail_commute & dest_metro_pop_weighted_sum,12,6,0.04123
pct_rail_commute & dest_metro_pop_weighted_sum,12,7,0.04097
pct_rail_commute & dest_metro_pop_weighted_sum,12,8,0.03948
pct_rail_commute & dest_metro_pop_weighted_sum,12,9,0.03845
pct_rail_commute & dest_metro_pop_weighted_sum,12,10,0.03858
pct_rail_commute & dest_metro_pop_weighted_sum,12,11,0.03879
pct_rail_commute & dest_metro_pop_weighted_sum,12,12,0.0372
pct_rail_commute & dest_metro_pop_weighted_sum,12,13,0.03524
pct_rail_commute & dest_metro_pop_weighted_sum,12,14,0.03468
pct_rail_commute & dest_metro_pop_weighted_sum,12,15,0.03407
pct_rail_commute & dest_metro_pop_weighted_sum,12,16,0.03373
pct_rail_commute & dest_metro_pop_weighted_sum,12,17,0.03333
pct_rail_commute & dest_metro_pop_weighted_sum,12,18,0.0327
pct_rail_commute & dest_metro_pop_weighted_sum,12,19,0.0326
pct_rail_commute & dest_metro_pop_weighted_sum,12,20,0.03212
pct_rail_commute & dest_metro_pop_weighted_sum,12,21,0.03124
pct_rail_commute & dest_metro_pop_weighted_sum,12,22,0.03098
pct_rail_commute & dest_metro_pop_weighted_sum,12,23,0.03039
pct_rail_commute & dest_metro_pop_weighted_sum,12,24,0.02976
pct_rail_commute & dest_metro_pop_weighted_sum,12,25,0.02927
pct_rail_commute & dest_metro_pop_weighted_sum,12,26,0.02912
pct_rail_commute & dest_metro_pop_weighted_sum,12,27,0.02966
pct_rail_commute & dest_metro_pop_weighted_sum,12,28,0.02946
pct_rail_commute & dest_metro_pop_weighted_sum,12,29,0.0292
pct_rail_commute & dest_metro_pop_weighted_sum,12,30,0.0285
pct_rail_commute & dest_metro_pop_weighted_sum,12,31,0.02764
pct_rail_commute & dest_metro_pop_weighted_sum,12,32,0.02695
pct_rail_commute & dest_metro_pop_weighted_sum,12,33,0.02636
pct_rail_commute & dest_metro_pop_weighted_sum,12,34,0.02598
pct_rail_commute & dest_metro_pop_weighted_sum,12,35,0.02322
pct_rail_commute & dest_metro_pop_weighted_sum,12,36,0.02253
pct_rail_commute & dest_metro_pop_weighted_sum,12,37,0.02229
pct_rail_commute & dest_metro_pop_weighted_sum,12,38,0.02207
pct_rail_commute & dest_metro_pop_weighted_sum,12,39,0.02318
pct_rail_commute & dest_metro_pop_weighted_sum,12,40,0.02266
pct_rail_commute & dest_metro_pop_weighted_sum,12,41,-0.06926
pct_rail_commute & dest_metro_pop_weighted_sum,12,42,-0.07834
pct_rail_commute & dest_metro_pop_weighted_sum,12,43,-0.07894
pct_rail_commute & dest_metro_pop_weighted_sum,12,44,-0.07928
pct_rail_commute & dest_metro_pop_weighted_sum,12,45,-0.07946
pct_rail_commute & dest_metro_pop_weighted_sum,12,46,-0.07952
pct_rail_commute & dest_metro_pop_weighted_sum,12,47,-0.08008
pct_rail_commute & dest_metro_pop_weighted_sum,12,48,-0.08076
pct_rail_commute & dest_metro_pop_weighted_sum,12,49,-0.05898
pct_rail_commute & dest_metro_pop_weighted_sum,12,50,-0.05854
pct_rail_commute & dest_metro_pop_weighted_sum,12,51,-0.05821
pct_rail_commute & dest_metro_pop_weighted_sum,12,52,-0.05832
pct_rail_commute & dest_metro_pop_weighted_sum,12,53,-0.05841
pct_rail_commute & dest_metro_pop_weighted_sum,12,54,-0.05873
pct_rail_commute & dest_metro_pop_weighted_sum,12,55,-0.06777
pct_rail_commute & dest_metro_pop_weighted_sum,12,56,-0.08252
pct_rail_commute & dest_metro_pop_weighted_sum,12,57,-0.08267
pct_rail_commute & dest_metro_pop_weighted_sum,12,58,-0.07521
pct_rail_commute & dest_metro_pop_weighted_sum,12,59,-0.07444
pct_rail_commute & dest_metro_pop_weighted_sum,12,60,-0.07553
pct_rail_commute & dest_metro_pop_weighted_sum,12,61,-0.07326
pct_rail_commute & dest_metro_pop_weighted_sum,13,0,0.01585
pct_rail_commute & dest_metro_pop_weighted_sum,13,1,0.01778
pct_rail_commute & dest_metro_pop_weighted_sum,13,2,0.04094
pct_rail_commute & dest_metro_pop_weighted_sum,13,3,0.04097
pct_rail_commute & dest_metro_pop_weighted_sum,13,4,0.04034
pct_rail_commute & dest_metro_pop_weighted_sum,13,5,0.03953
pct_rail_commute & dest_metro_pop_weighted_sum,13,6,0.03988
