code,station_name,map_station,state_abbr,City,lat,lon,station_type,annual_ridership,match_method,has_heavy_rail,has_commuter_rail,has_light_rail,has_transit_bus,has_intercity_bus,has_air_connection,has_bikeshare,modes_served,is_metro_area,CBSA_TYPE,metro_pop,distance_to_nearest_major_city_km,num_nearby_stations,is_northeast_corridor,weekly_departures,num_routes_served,is_terminal,avg_dwell_time_sec,service_span_hours,avg_stop_sequence_pct,num_directions,avg_route_length_km,max_route_length_km,weekly_trips,pct_long_distance,pct_drove_alone,pct_public_transit,pct_rail_commute,pct_walked,pct_work_from_home,median_household_income,college_enrollment_15km
SPI,"Springfield, IL","Springfield, Illinois",IL,Springfield,39.802323,-89.651384,Station Building (with waiting room),159999.0,coord(0.09km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,160408.0,286.7228817620689,2,0,132.0,3.0,0.0,60.0,51.86666666666667,0.5246867397579106,2.0,2029.193089554087,2802.420687273947,132.0,0.6666666666666666,0.7832827251145587,0.0106111632529122,8.833434549770882e-05,0.0133605697565284,0.120499089052062,74114.0,11400.0
SPK,"Spokane, WA","Spokane, Washington",WA,Spokane,47.65672,-117.415455,Station Building (with waiting room),37480.0,coord(0.18km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,209025.0,368.2643313695984,0,0,56.0,1.0,0.0,2940.0,26.566666666666663,0.5126602564102564,2.0,2822.713110579522,2822.713110579522,56.0,1.0,0.7088608609250296,0.019231385621334,7.211769608000256e-05,0.0267756979390365,0.1420999070483028,73513.0,20698.0
SPL,"Staples, MN","Staples, Minnesota",MN,Staples,46.354601,-94.795331,Station Building (with waiting room),6692.0,coord(0.02km),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13536.0,656.4163130754948,0,0,56.0,1.0,0.0,0.0,27.283333333333335,0.5126602564102564,2.0,2822.713110579522,2822.713110579522,56.0,1.0,0.7244101551987082,0.0122005920875571,0.0,0.0328339463532789,0.1260428814927783,63039.0,0.0
SPM,"South Shore-South Portsmouth, KY","South Shore-South Portsmouth, Kentucky",KY,South Shore,38.721281,-82.963751,Platform with Shelter,1454.0,coord(0.06km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,66574.0,138.02716673900866,3,0,22.0,1.0,0.0,0.0,6.3,0.56640625,2.0,1145.2593396084626,1145.2593396084626,22.0,1.0,0.835820895522388,0.0002227667631989,0.0,0.0219796539689611,0.0475978317368381,59613.0,3384.0
SPT,"Sandpoint, ID","Sandpoint, Idaho",ID,Sandpoint,48.276234,-116.545583,Platform with Shelter,5809.0,coord(5.38km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,7387.0,437.215933623008,1,0,56.0,1.0,0.0,0.0,22.583333333333332,0.5126602564102564,2.0,2822.713110579522,2822.713110579522,56.0,1.0,0.7214501510574018,0.010171198388721,0.0016616314199395,0.0284491440080563,0.1164149043303121,65168.0,0.0
SSM,"Selma-Smithfield, NC","Selma-Smithfield, North Carolina",NC,Selma,35.532786,-78.280099,Station Building (with waiting room),17698.0,coord(0.14km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,414135.0,234.8317457302186,7,0,98.0,2.0,0.0,93.91304347826087,7.65,0.5290339779942804,2.0,986.2840735503344,1155.969557259368,98.0,1.0,0.7746039847609326,0.0007291419821724,0.0,0.0065713921143294,0.1305346433584279,79838.0,4680.0
STA,"Staunton, VA","Staunton, Virginia",VA,Staunton,38.147639,-79.071776,Station Building (with waiting room),5519.0,coord(0.08km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,49811.0,195.5734242968746,2,0,22.0,1.0,0.0,0.0,22.9,0.48046875,2.0,1145.2593396084626,1145.2593396084626,22.0,1.0,0.7768629757204066,0.0047887087288918,0.0,0.0479710997227589,0.0656977232630429,62586.0,1817.0
STL,"St. Louis, MO","St. Louis, Missouri",MO,St. Louis,38.624195,-90.203973,Station Building (with waiting room),395716.0,coord(0.13km),0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,319188.0,371.0737633869303,4,0,146.0,4.0,1.0,1765.3846153846157,51.666666666666664,0.5322028345885603,2.0,1902.545422980152,2802.420687273947,146.0,0.5,0.666329043533524,0.0520204427497087,0.0007613070649295,0.0400116513081241,0.1497060692723228,55279.0,62305.0
STM,"Stamford, CT","Stamford, Connecticut",CT,Stamford,41.04713,-73.54216,Station Building (with waiting room),398958.0,coord(0.11km),0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,197772.0,51.32691620350842,12,1,1186.0,3.0,0.0,96.94267515923566,24.783333333333335,0.5141865498478684,2.0,853.5511084571642,945.2247145706848,1186.0,1.0,,,,,,,7848.0
STN,"Stanley, ND","Stanley, North Dakota",ND,Stanley,48.319813,-102.389379,Station Building (with waiting room),2660.0,coord(0.11km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43061.0,976.2671816247332,0,0,56.0,1.0,0.0,0.0,9.6,0.5126602564102564,2.0,2822.713110579522,2822.713110579522,56.0,1.0,0.7842545285647933,0.0,0.0,0.0387830933581049,0.0452856479331165,81292.0,0.0
STS,"New Haven, CT","New Haven State Street, Connecticut",CT,New Haven,41.305253,-72.922086,Station Building (with waiting room),20695.0,coord(0.03km),,,,,,,,,,,146110.0,109.81180824244451,16,1,460.0,3.0,0.0,0.0,17.633333333333333,0.5407447973713034,2.0,422.5386822768639,945.2247145706848,460.0,0.3333333333333333,,,,,,,44373.0
STW,"Stanwood, WA","Stanwood, Washington",WA,Stanwood,48.242638,-122.349935,Platform only (no shelter),4984.0,coord(0.00km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,103593.0,71.04740781252693,5,0,28.0,1.0,0.0,120.0,9.6,0.5535714285714286,2.0,417.63348690609894,417.63348690609894,28.0,0.0,0.6662076772519614,0.0306642979959047,0.0012984881887516,0.0167043608750763,0.18060638922778,107982.0,0.0
SUI,"Suisun-Fairfield, CA","Suisun-Fairfield, California",CA,Suisun City,38.243401,-122.041099,Station Building (with waiting room),65360.0,coord(0.14km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,116908.0,61.32762387462416,17,0,538.0,1.0,0.0,60.0,24.516666666666666,0.5431623931623931,2.0,189.092304455608,189.092304455608,538.0,0.0,0.7419457766089109,0.0185740253712871,0.002596109220297,0.0129176980198019,0.1085579749381188,99994.0,9007.0
SVT,"Sturtevant, WI","Sturtevant, Wisconsin",WI,Sturtevant,42.718292,-87.9063,Station Building (with waiting room),55779.0,coord(0.08km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,597435.0,35.24027926832146,3,0,96.0,2.0,0.0,60.0,20.666666666666668,0.5917948717948718,2.0,187.32509736855147,556.5215380782699,96.0,0.5,0.7841231698369998,0.0092823953471062,0.0012227668555752,0.009548214228753,0.0889748960648172,75331.0,17194.0
SYR,"Syracuse, NY","Syracuse, New York",NY,Syracuse,43.076548,-76.169244,Station Building (with waiting room),161900.0,coord(1.77km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,144457.0,317.26706670037584,3,0,97.0,3.0,0.0,570.0,28.6,0.5142070374800638,2.0,943.866641110022,1366.7675680042164,97.0,0.6666666666666666,0.7292240347700754,0.0212241593302222,0.0,0.0373502497875804,0.1136967227335613,74740.0,39657.0
TAC,"Tacoma, WA","Tacoma, Washington",WA,Tacoma,47.239803,-122.428099,Station Building (with waiting room),110754.0,coord(0.76km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,622175.0,41.144667802966744,5,0,98.0,2.0,0.0,120.0,34.71666666666667,0.5460913675815153,2.0,578.5613591296673,1544.1285924710774,98.0,0.5,0.7184259617910395,0.0245562248727777,0.0080874594291362,0.02276197981363,0.1233064864407609,96632.0,30915.0
TAY,"Taylor, TX","Taylor, Texas",TX,Taylor,30.567667,-97.407763,Platform only (no shelter),6210.0,coord(0.10km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,839714.0,46.0964575906114,2,0,88.0,1.0,0.0,0.0,31.716666666666665,0.5774777648173799,2.0,2802.420687273947,2802.420687273947,88.0,1.0,0.6604264540021136,0.0035463827192289,0.0009946449028889,0.010470413754518,0.2325870536308979,108309.0,0.0
TCA,"Toccoa, GA","Toccoa, Georgia",GA,Toccoa,34.578456,-83.331542,Station Building (with waiting room),2095.0,coord(0.02km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,14011.0,238.10522938560896,2,0,64.0,1.0,0.0,75.78947368421052,5.666666666666667,0.4652513637033761,2.0,1884.3234310848925,1884.3234310848925,64.0,1.0,0.8471235795454546,0.0,0.0,0.01953125,0.0640092329545454,52264.0,2532.0
TCL,"Tuscaloosa, AL","Tuscaloosa, Alabama",AL,Tuscaloosa,33.193165,-87.560228,Station Building (with waiting room),10726.0,coord(0.10km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,91739.0,315.94073861279753,1,0,64.0,1.0,0.0,202.1052631578947,22.883333333333333,0.429439909935266,2.0,1884.3234310848925,1884.3234310848925,64.0,1.0,0.7959959499263622,0.0082198085419734,0.0001196612665684,0.0146078792341678,0.0661634756995581,63947.0,44975.0
THN,"Thurmond, WV","Thurmond, West Virginia",WV,Thurmond,37.956986,-81.078754,Platform with Shelter,593.0,coord(0.07km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,17700.0,278.0732653416307,6,0,22.0,1.0,0.0,0.0,14.283333333333331,0.52734375,2.0,1145.2593396084626,1145.2593396084626,22.0,1.0,0.7781687662748962,0.000914913083257,0.0,0.0281511717925258,0.0608769090013371,52672.0,36.0
TOH,"Tomah, WI","Tomah, Wisconsin",WI,Tomah,43.986007,-90.505331,Station Building (with waiting room),17998.0,coord(0.10km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9634.0,233.58107332455705,2,0,70.0,2.0,0.0,0.0,45.333333333333336,0.5178205128205129,2.0,2369.4747960792715,2822.713110579522,70.0,1.0,0.78124127663534,0.0006978691727924,0.0,0.0255420117242021,0.0832325300083744,68213.0,0.0
TOL,"Toledo, OH","Toledo, Ohio",OH,Toledo,41.638345,-83.541721,Station Building (with waiting room),46755.0,coord(0.04km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,285549.0,88.57081444970272,3,0,76.0,2.0,0.0,1040.0,29.55,0.5205739459815547,2.0,1546.611427175666,1906.2991455185656,76.0,1.0,0.7955632149815646,0.0096191708387241,5.11386009501552e-05,0.0171263174582069,0.0763703866589617,60095.0,27188.0
TOP,"Topeka, KS","Topeka, Kansas",KS,Topeka,39.051415,-95.664916,Station Building (with waiting room),9096.0,coord(0.01km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,128015.0,430.31150776279,1,0,14.0,1.0,0.0,180.0,28.35,0.515625,2.0,2802.420687273947,2802.420687273947,14.0,1.0,0.7805492537313433,0.0064835820895522,0.0,0.0165373134328358,0.1006567164179104,66043.0,7215.0
TPA,"Tampa, FL","Tampa, Florida",FL,Tampa,27.952492,-82.450777,Station Building (with waiting room),145295.0,coord(0.03km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,346934.0,275.6443528605265,3,0,28.0,1.0,0.0,1020.0,43.9,0.5108695652173914,2.0,1906.2991455185656,1906.2991455185656,28.0,1.0,0.6891543836212211,0.008039811564376,2.167795501011412e-05,0.0131219371420597,0.1832396890839302,75011.0,87398.0
TPL,"Temple, TX","Temple, Texas",TX,Temple,31.095883,-97.345792,Station Building (with waiting room),15232.0,coord(0.11km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,67514.0,99.2888181145528,2,0,88.0,1.0,0.0,0.0,29.716666666666665,0.5791362907341255,2.0,2802.420687273947,2802.420687273947,88.0,1.0,0.7669331724241967,0.0034115831370319,0.0001044362184805,0.0218503777109901,0.086020631955162,66051.0,8372.0
TRC,"Tracy, CA",,CA,Tracy,37.696211,-121.43397,Platform with Shelter,,,,,,,,,,,,,295386.0,55.71647680289217,19,0,,,,,,,,,,,,0.7479062557489377,0.0112731955498321,0.0043759782618529,0.0112068471544077,0.09259823332318,88531.0,0.0
TRE,"Trenton, NJ","Trenton, New Jersey",NJ,Trenton,40.219011,-74.75444,Station Building (with waiting room),442137.0,coord(0.09km),0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1539313.0,45.73893060715074,17,1,2110.0,9.0,0.0,102.14285714285714,39.7,0.5468967326113165,2.0,818.7754477507491,1884.3234310848925,2110.0,0.8888888888888888,0.6154054487268065,0.0516131171824477,0.0332185515384998,0.0352249299425722,0.1783631710727768,96333.0,27123.0
TRI,"Trinidad, CO","Trinidad, Colorado",CO,Trinidad,37.172688,-104.507981,Platform only (no shelter),6917.0,coord(0.06km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8803.0,288.37975116330705,1,0,14.0,1.0,0.0,0.0,8.583333333333334,0.515625,2.0,2802.420687273947,2802.420687273947,14.0,1.0,0.6676379842303737,0.0017140898183064,0.0003428179636612,0.0289681179293795,0.1050737058621871,50408.0,1636.0
TRK,"Turlock-Denair, CA","Turlock-Denair, California",CA,Denair,37.527229,-120.798009,Platform with Shelter,31978.0,coord(0.35km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,204312.0,97.9541879289561,9,0,,,,,,,,,,,,0.7858752430455702,0.0065670591164086,0.0003562522265764,0.0142200436945501,0.0694133856408891,79661.0,9912.0
TRM,"Troy, MI","Troy, Michigan",MI,Troy,42.542555,-83.191026,Station Building (with waiting room),38237.0,coord(0.00km),,,,,,,,,,,702149.0,24.212293564830585,9,0,102.0,1.0,0.0,63.87096774193548,18.766666666666666,0.4810458358845456,2.0,367.42038077740983,367.42038077740983,102.0,0.0,0.7338725870276381,0.0034149988106969,3.55246371081092e-05,0.0113771511712318,0.1803508598506729,95296.0,45469.0
TRU,"Truckee, CA","Truckee, California",CA,Truckee,39.327616,-120.185387,Station Building (with waiting room),16496.0,coord(0.24km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,91010.0,259.55203197175456,2,0,14.0,1.0,0.0,0.0,44.53333333333333,0.5142857142857143,2.0,2971.0773284555503,2971.0773284555503,14.0,1.0,0.6722547228709506,0.0008786736652253,0.0,0.018290286031401,0.2207783198834601,84905.0,9.0
TUK,"Tukwila, WA","Tukwila, Washington",WA,Tukwila,47.461081,-122.240254,Platform with Shelter,48064.0,coord(0.17km),0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,622175.0,17.245831638203992,5,0,84.0,1.0,0.0,60.0,15.066666666666666,0.5510912698412699,2.0,417.633486906099,417.63348690609894,84.0,0.0,0.5184176348535803,0.080008434117482,0.0017943010635356,0.0429582092760524,0.2618883726501588,122148.0,13924.0
TUS,"Tucson, AZ","Tucson, Arizona",AZ,Tucson,32.222977,-110.96677,Station Building (with waiting room),25261.0,coord(0.08km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,524192.0,3.792922005372904,1,0,42.0,2.0,0.0,900.0,59.36666666666667,0.5369978858350951,2.0,2769.035463748684,2802.420687273947,42.0,1.0,0.7070756088384184,0.0155715556163633,0.0,0.0185003078396497,0.138181522780134,67929.0,73882.0
TWO,"Toronto, ON",,ON,Toronto,43.645427,-79.380762,Station Building (with waiting room),,,,,,,,,,,,,17253.0,331.870279231808,6,0,21.0,1.0,1.0,0.0,11.383333333333333,0.2894736842105263,2.0,547.9926632110037,547.9926632110037,21.0,1.0,,,,,,,0.0
TXA,"Texarkana, AR","Texarkana, Arkansas",AR,Texarkana,33.420067,-94.043082,Station Building (with waiting room),7037.0,coord(0.06km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,36823.0,266.3173708264188,1,0,76.0,1.0,0.0,390.0,24.0,0.5289973714693041,2.0,2802.420687273947,2802.420687273947,76.0,1.0,0.8395814711604185,0.0010515799989484,0.0,0.0090172984909827,0.0590462169409537,59295.0,6153.0
TYR,"Tyrone, PA","Tyrone, Pennsylvania",PA,Tyrone,40.667705,-78.24047,Platform with Shelter,4416.0,coord(0.30km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,46227.0,206.68072872995236,4,0,28.0,1.0,0.0,90.0,6.5,0.5202205882352942,2.0,507.4388030603991,507.4388030603991,28.0,1.0,0.808613388593567,0.0064690512658798,0.0001621767726822,0.0337868276421299,0.0592305613118298,60594.0,0.0
UCA,"Utica, NY","Utica, New York",NY,Utica,43.103892,-75.223434,Station Building (with waiting room),83975.0,coord(0.05km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,62024.0,283.03737797943785,2,0,97.0,3.0,0.0,172.5,28.716666666666665,0.5273649322169058,2.0,943.866641110022,1366.7675680042164,97.0,0.6666666666666666,0.7572559101773555,0.010826119268082,0.0,0.0340149034888625,0.1006186353867475,68819.0,12345.0
VAC,"Vancouver, BC",,BC,Vancouver,49.273757,-123.098336,Station Building (with waiting room),,,,,,,,,,,,,81517.0,194.14074192645535,1,0,28.0,1.0,1.0,0.0,14.75,0.5535714285714286,2.0,417.63348690609894,417.63348690609894,28.0,0.0,,,,,,,0.0
VAN,"Vancouver, WA","Vancouver, Washington",WA,Vancouver,45.628901,-122.686544,Station Building (with waiting room),145650.0,coord(0.17km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,593859.0,12.119936279869409,3,0,126.0,3.0,0.0,60.0,51.53333333333333,0.5384424164596578,2.0,1077.261748340746,2822.713110579522,126.0,0.6666666666666666,0.7039603919477954,0.0119559781957341,8.265453298122502e-05,0.0161424302912332,0.1725620012315525,94948.0,39105.0
VAS,"Livermore, CA",,CA,Livermore,37.696986,-121.718346,Platform with Shelter,,,,,,,,,,,,,971495.0,41.87005747701845,21,0,,,,,,,,,,,,0.5360424611964035,0.092277381961467,0.0089550007294702,0.0272086369275919,0.232258500136851,126240.0,7448.0
VEC,"Ventura, CA","Ventura, California",CA,Ventura,34.276929,-119.299918,Platform with Shelter,79936.0,coord(0.31km),0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,200080.0,100.38309036808882,10,0,126.0,1.0,0.0,120.0,14.033333333333331,0.5186533515006718,2.0,429.21307327684985,429.2130732768498,126.0,0.0,0.7225793085200652,0.007263759332433,0.0011457269874868,0.0161574962745151,0.1408620160301932,107327.0,12116.0
VNC,"Van Nuys, CA","Van Nuys, California",CA,Van Nuys,34.211294,-118.448206,Station Building (with waiting room),67885.0,coord(0.04km),0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,3826423.0,25.78164387597877,16,0,140.0,2.0,0.0,77.5,38.81666666666667,0.508666655698962,2.0,522.1226998763688,1544.1285924710774,140.0,0.5,0.6635378427669828,0.0424863811261555,0.0012650878676097,0.024279358942809,0.1517737794229091,87760.0,91213.0
VRN,"Ferrisburgh-Vergennes, VT","Ferrisburgh-Vergennes, Vermont",VT,Ferrisburgh,44.180921,-73.248824,Station Building (with waiting room),3745.0,coord(0.11km),,,,,,,,,,,51120.0,269.0379700423986,15,0,14.0,1.0,0.0,60.0,10.683333333333334,0.5333333333333333,2.0,419.0656437003757,419.0656437003757,14.0,0.0,0.6780952380952381,0.0042213642213642,0.0,0.0741312741312741,0.1559330759330759,88478.0,0.0
VRV,"Victorville, CA","Victorville, California",CA,Victorville,34.5372,-117.292956,Platform only (no shelter),7228.0,coord(0.10km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,212061.0,102.4812156864229,5,0,14.0,1.0,0.0,150.0,32.13333333333333,0.515625,2.0,2802.420687273947,2802.420687273947,14.0,1.0,0.7523177527674346,0.0090209543341766,0.0024123120371849,0.0145264051507484,0.0995110235095357,82184.0,15452.0
WAB,"Waterbury-Stowe, VT","Waterbury, Vermont",VT,Waterbury,44.335011,-72.751806,Station Building (with waiting room),6273.0,coord(0.05km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,51120.0,258.693291100329,12,0,64.0,1.0,0.0,0.0,9.666666666666666,0.4414315569487984,2.0,733.2993997839959,733.2993997839959,64.0,1.0,0.7023142903382424,0.0066030101958245,0.0,0.0382262502022981,0.1784754814694934,79853.0,0.0
WAC,"Wasco, CA","Wasco, California",CA,Wasco,35.594092,-119.332309,Platform with Shelter,23549.0,coord(0.09km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,353533.0,133.67809551927053,3,0,,,,,,,,,,,,0.7918346361265937,0.0047149156880415,0.0001129997768254,0.0095145812087021,0.0663195690188512,67660.0,0.0
WAH,"Washington, MO","Washington, Missouri",MO,Washington,38.561466,-91.012717,Station Building (with waiting room),17021.0,coord(0.04km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,53391.0,388.954893795357,3,0,28.0,2.0,0.0,0.0,11.133333333333333,0.5375000000000001,2.0,523.5086401844048,664.2438562758753,28.0,0.5,0.7832013448646021,0.0008304133838332,0.0,0.0172969031656978,0.0999129078646223,71973.0,2683.0
WAR,"Warrensburg, MO","Warrensburg, Missouri",MO,Warrensburg,38.76275,-93.7409,Station Building (with waiting room),11158.0,coord(0.06km),0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,21365.0,495.7999463006189,3,0,28.0,2.0,0.0,0.0,9.283333333333331,0.5375,2.0,523.5086401844048,664.2438562758753,28.0,0.5,0.7926992632283992,0.0027535908312867,0.0,0.0360943663020019,0.0634442211803229,67123.0,12811.0
WAS,"Washington, DC","Washington Union Station, District of Columbia",DC,Washington,38.896993,-77.006422,Station Building (with waiting room),6010221.0,coord(0.03km),1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,620427.0,2.625398143137453,11,1,2342.0,9.0,1.0,638.7333333333333,38.15,0.6121585762980867,2.0,910.3596998409078,1906.2991455185656,2342.0,1.0,0.2815213178031915,0.2228685585104508,0.0025696836957906,0.1003748810708099,0.2944347915655825,106287.0,212250.0
WBG,"Williamsburg, VA","Williamsburg, Virginia",VA,Williamsburg,37.276414,-76.708564,Station Building (with waiting room),74190.0,coord(0.09km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,180356.0,182.24927957918575,5,0,135.0,1.0,0.0,164.7058823529412,30.633333333333333,0.6234155134793484,2.0,945.2247145706848,945.2247145706848,135.0,1.0,0.5769290242770991,0.0105149219112416,0.0,0.1353023040049482,0.1925158496984691,70206.0,9762.0
WDB,"Woodbridge, VA","Woodbridge, Virginia",VA,Woodbridge,38.658915,-77.247852,Platform with Shelter,37278.0,coord(0.17km),0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,620427.0,32.00131080518539,10,0,133.0,1.0,0.0,90.6122448979592,12.516666666666667,0.5284233409582278,2.0,945.2247145706848,945.2247145706848,133.0,1.0,0.6666070015075397,0.027131736693675,0.010218652919814,0.0117460809934646,0.1753678357060178,128873.0,0.0
WDL,"Wisconsin Dells, WI","Wisconsin Dells, Wisconsin",WI,Wisconsin Dells,43.626509,-89.777451,Station Building (with waiting room),24036.0,coord(0.27km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,12063.0,163.81442353722286,3,0,70.0,2.0,0.0,0.0,46.25,0.5178205128205129,2.0,2369.4747960792715,2822.713110579522,70.0,1.0,0.7787041687594174,0.0013393604553825,0.0,0.0228026117528879,0.1132094424912104,82792.0,0.0
WEM,"Wells, ME","Wells, Maine",ME,Wells,43.320836,-70.612192,Station Building (with waiting room),63903.0,coord(0.23km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,25043.0,112.84386147938946,8,0,416.0,1.0,0.0,0.0,19.233333333333334,0.5593895155938952,2.0,193.44273238515467,193.44273238515467,416.0,0.0,0.731639631897447,0.0058187417194829,0.0007072009166756,0.0218068535825545,0.1484405772191785,82904.0,1825.0
WEN,"Wenatchee, WA","Wenatchee, Washington",WA,Wenatchee,47.421556,-120.306552,Platform with Shelter,12512.0,coord(0.05km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,32431.0,153.31484331277272,2,0,28.0,1.0,0.0,480.0,33.8,0.5125,2.0,2822.713110579522,2822.713110579522,28.0,1.0,0.7378969072164948,0.0151202749140893,0.0,0.0434364261168384,0.0856082474226804,78306.0,2819.0
WFD,"Wallingford, CT","Wallingford, Connecticut",CT,Wallingford,41.456969,-72.825221,Platform with Shelter,12605.0,coord(0.02km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,146110.0,126.47002471944056,18,1,460.0,3.0,0.0,3.253012048192771,18.083333333333332,0.5273736414696996,2.0,422.5386822768639,945.2247145706848,460.0,0.3333333333333333,,,,,,,9297.0
WFH,"Whitefish, MT","Whitefish, Montana",MT,Whitefish,48.413474,-114.335575,Station Building (with waiting room),42767.0,coord(0.03km),0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,20257.0,601.2103513049638,2,0,56.0,1.0,0.0,900.0,14.916666666666666,0.5126602564102564,2.0,2822.713110579522,2822.713110579522,56.0,1.0,0.73751378903724,0.0011982197877439,0.0,0.0292707976720301,0.1469626079348777,71327.0,0.0
